symbol,window,range_down_pct,range_up_pct,grid_count,move,sells_only,n_prints,first_px,last_px,arb,n_win,n_loss,grid_profit,mtm,net,equity,max_dd_pct,shifts,n_base,end_quote,inv,gap,scenario,seg_id
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,10,up,False,7892,0.56854,4.04558,918,918,0,658.371,-145.5529,512.2901,2512.2901,0.17083,657,9,457.843,2054.4471,-0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,10,up,False,5412,0.465,0.9645,344,344,0,456.3128,-96.6842,359.1006,2359.1006,0.213611,112,9,255.7848,2103.3158,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,10,up,False,14773,2.17321,4.04558,306,306,0,497.0167,-99.2159,397.2728,2397.2728,0.754156,90,9,296.4887,2100.7841,0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,10,up,True,2446,1.12385,1.83695,9,9,0,89.0874,0.0,89.0874,2089.0874,0.003683,83,9,2089.0874,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,10,up,True,3860,0.80587,0.87982,9,9,0,89.0874,0.0,89.0874,2089.0874,0.413727,1,9,2089.0874,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,10,up,True,1906,0.72385,1.83695,9,9,0,89.0874,0.0,89.0874,2089.0874,0.010145,189,9,2089.0874,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,10,up,False,6274,0.5717,0.9645,319,319,0,502.5264,-90.4768,411.5216,2411.5216,0.222335,71,9,301.9984,2109.5232,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,10,up,True,1469,1.00171,2.35386,9,9,0,89.0874,0.0,89.0874,2089.0874,0.035394,134,9,2089.0874,0.0,0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,10,up,True,1906,0.46705,0.87982,9,9,0,89.0874,0.0,89.0874,2089.0874,0.023459,81,9,2089.0874,0.0,-0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,10,up,True,7892,0.56854,4.04558,9,9,0,89.0874,0.0,89.0874,2089.0874,0.062579,657,9,2089.0874,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,10,up,True,1078,0.53062,2.35386,9,9,0,89.0874,0.0,89.0874,2089.0874,0.0,351,9,2089.0874,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,10,up,True,6274,0.5717,0.9645,9,9,0,89.0874,0.0,89.0874,2089.0874,0.222335,71,9,2089.0874,0.0,0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,10,up,True,5412,0.465,0.9645,9,9,0,89.0874,0.0,89.0874,2089.0874,0.019425,112,9,2089.0874,0.0,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,10,up,True,14773,2.17321,4.04558,9,9,0,89.0874,0.0,89.0874,2089.0874,0.119228,90,9,2089.0874,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,10,both,False,3860,0.80587,0.87982,168,114,54,-655.5328,-4.4595,-660.1362,1339.8638,0.462697,143,9,744.3232,595.5405,-0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,10,both,False,1469,1.00171,2.35386,201,111,90,-1607.4622,0.0,-1607.4622,392.5378,0.811335,590,9,392.5378,0.0,0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,10,both,False,2446,1.12385,1.83695,283,185,98,-768.9939,0.0,-768.9939,1231.0061,0.411348,312,9,1231.0061,0.0,-0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,10,both,False,1906,0.46705,0.87982,205,159,46,-252.2834,-4.7085,-257.1839,1742.8161,0.194122,183,9,947.5246,795.2915,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,10,both,False,1906,0.72385,1.83695,359,235,124,-959.9533,0.0,-959.9533,1040.0467,0.519971,541,9,1040.0467,0.0,-0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,10,both,False,7892,0.56854,4.04558,829,532,297,-1799.8641,0.0,-1799.8641,200.1359,0.900758,3438,9,200.1359,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,10,both,False,1078,0.53062,2.35386,282,184,98,-907.031,0.0,-907.031,1092.969,0.482462,753,9,1092.969,0.0,0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,10,both,False,14773,2.17321,4.04558,440,301,139,-1426.1799,-15.177,-1441.4529,558.5471,0.728467,522,9,173.7241,384.823,0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,10,both,False,5412,0.465,0.9645,459,290,169,-1376.6074,0.0,-1376.6074,623.3926,0.714155,581,9,623.3926,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,10,both,False,6274,0.5717,0.9645,377,229,148,-1424.6575,0.0,-1424.6575,575.3425,0.717585,412,9,575.3425,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,10,both,True,1906,0.46705,0.87982,9,7,2,41.0989,0.0,41.0989,2041.0989,0.023459,183,9,2041.0989,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,10,both,True,3860,0.80587,0.87982,9,2,7,-72.8737,0.0,-72.8737,1927.1263,0.058193,143,9,1927.1263,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,10,both,True,2446,1.12385,1.83695,9,9,0,89.0874,0.0,89.0874,2089.0874,0.003683,312,9,2089.0874,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,10,both,True,1078,0.53062,2.35386,9,9,0,89.0874,0.0,89.0874,2089.0874,0.0,753,9,2089.0874,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,10,both,True,1906,0.72385,1.83695,9,9,0,89.0874,0.0,89.0874,2089.0874,0.010145,541,9,2089.0874,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,10,both,True,1469,1.00171,2.35386,9,6,3,35.1004,0.0,35.1004,2035.1004,0.025309,590,9,2035.1004,0.0,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,10,both,True,14773,2.17321,4.04558,9,0,9,-74.8732,0.0,-74.8732,1925.1268,0.043683,522,9,1925.1268,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,10,both,True,7892,0.56854,4.04558,9,1,8,-44.8804,0.0,-44.8804,1955.1196,0.034981,3438,9,1955.1196,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,10,both,True,5412,0.465,0.9645,9,7,2,41.0989,0.0,41.0989,2041.0989,0.019425,581,9,2041.0989,0.0,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,none,False,1078,0.53062,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.0,0,19,2094.0367,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,none,False,3860,0.80587,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.442963,0,19,2094.0367,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,10,both,True,6274,0.5717,0.9645,9,0,9,-138.8579,0.0,-138.8579,1861.1421,0.074564,412,9,1861.1421,0.0,0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,none,False,1469,1.00171,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.04123,0,19,2094.0367,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,none,False,1906,0.46705,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.024915,0,19,2094.0367,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,none,False,1906,0.72385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.010133,0,19,2094.0367,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,none,False,2446,1.12385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.003933,0,19,2094.0367,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,none,False,7892,0.56854,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.066461,0,19,2094.0367,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,none,False,5412,0.465,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.020633,0,19,2094.0367,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,none,False,14773,2.17321,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.125804,0,19,2094.0367,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,none,False,6274,0.5717,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.23469,0,19,2094.0367,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,none,True,1906,0.46705,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.024915,0,19,2094.0367,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,none,True,2446,1.12385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.003933,0,19,2094.0367,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,none,True,1469,1.00171,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.04123,0,19,2094.0367,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,none,True,1906,0.72385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.010133,0,19,2094.0367,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,none,True,1078,0.53062,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.0,0,19,2094.0367,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,none,True,3860,0.80587,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.442963,0,19,2094.0367,0.0,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,none,True,14773,2.17321,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.125804,0,19,2094.0367,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,none,True,5412,0.465,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.020633,0,19,2094.0367,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,none,True,6274,0.5717,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.23469,0,19,2094.0367,0.0,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,none,True,7892,0.56854,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.066461,0,19,2094.0367,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,up,False,3860,0.80587,0.87982,35,35,0,100.7042,-3.723,96.8612,2096.8612,0.442963,2,19,1600.5842,496.277,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,up,False,1469,1.00171,2.35386,374,374,0,188.6794,-39.2666,148.9089,2148.9089,0.632311,269,19,88.1754,2060.7334,-0.0,from_high,SNXX3L_open_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,up,False,2446,1.12385,1.83695,403,403,0,224.3837,-273.7379,-49.8582,1950.1418,0.411657,166,19,123.8797,1826.2621,0.0,from_high,SOXL3S_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,up,False,1906,0.46705,0.87982,456,456,0,233.2702,-5.755,227.3232,2227.3232,0.356107,163,19,1433.0782,794.245,0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,up,False,1906,0.72385,1.83695,633,633,0,242.464,-290.208,-48.2481,1951.7519,0.268745,379,19,141.96,1809.792,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,up,False,1078,0.53062,2.35386,438,438,0,159.313,-59.2273,99.5817,2099.5817,0.251574,703,19,58.809,2040.7727,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,up,True,2446,1.12385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.003933,166,19,2094.0367,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,up,False,14773,2.17321,4.04558,732,732,0,324.25,-99.8811,223.865,2223.865,0.791648,181,19,223.746,2000.1189,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,up,False,6274,0.5717,0.9645,742,742,0,318.2624,-86.4184,231.34,2231.34,0.23469,142,19,217.7584,2013.5816,-0.0,from_high,SOXL3S_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,up,False,7892,0.56854,4.04558,1979,1979,0,370.8476,-138.9397,231.4039,2231.4039,0.175145,1314,19,270.3436,1961.0603,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,up,False,5412,0.465,0.9645,778,778,0,284.926,-96.9422,187.4799,2187.4799,0.228267,225,19,184.422,2003.0578,0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,up,True,3860,0.80587,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.442963,2,19,2094.0367,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,up,True,1906,0.46705,0.87982,19,19,0,94.0367,0.0,94.0367,2094.0367,0.024915,163,19,2094.0367,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,up,True,1906,0.72385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.010133,379,19,2094.0367,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,up,True,1469,1.00171,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.04123,269,19,2094.0367,0.0,-0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,up,True,1078,0.53062,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.0,703,19,2094.0367,0.0,0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,up,True,7892,0.56854,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.066461,1314,19,2094.0367,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,up,True,14773,2.17321,4.04558,19,19,0,94.0367,0.0,94.0367,2094.0367,0.125804,181,19,2094.0367,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,up,True,5412,0.465,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.020633,225,19,2094.0367,0.0,-0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,both,False,1469,1.00171,2.35386,425,245,180,-1615.6527,0.0,-1615.6527,384.3473,0.815471,1207,19,384.3473,0.0,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,both,False,1078,0.53062,2.35386,621,414,207,-937.9253,0.0,-937.9253,1062.0747,0.495956,1535,19,1062.0747,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,both,False,1906,0.46705,0.87982,478,389,89,-337.4685,-5.755,-343.4155,1656.5845,0.22596,381,19,862.3395,794.245,-0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,both,False,3860,0.80587,0.87982,395,290,105,-866.1768,-3.723,-870.0198,1129.9802,0.51221,296,19,633.7032,496.277,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,both,False,1906,0.72385,1.83695,783,556,227,-1048.83,0.0,-1048.83,951.17,0.554593,1102,19,951.17,0.0,0.0,from_trough,SOXL3S_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,up,True,6274,0.5717,0.9645,19,19,0,94.0367,0.0,94.0367,2094.0367,0.23469,142,19,2094.0367,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,both,False,2446,1.12385,1.83695,559,375,184,-1167.1419,0.0,-1167.1419,832.8581,0.602324,648,19,832.8581,0.0,-0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,both,False,14773,2.17321,4.04558,1058,791,267,-1490.9619,-18.968,-1510.0499,489.9501,0.761613,1079,19,8.9181,481.032,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,both,False,7892,0.56854,4.04558,1458,982,476,-1900.6747,0.0,-1900.6747,99.3253,0.950758,7082,19,99.3253,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,both,False,5412,0.465,0.9645,1004,676,328,-1506.0532,0.0,-1506.0532,493.9468,0.769003,1210,19,493.9468,0.0,0.0,from_trough,SOXL3S_aug_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.1,20,both,True,1469,1.00171,2.35386,19,12,7,24.5534,0.0,24.5534,2024.5534,0.029481,1207,19,2024.5534,0.0,-0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.1,20,both,True,3860,0.80587,0.87982,19,4,15,-84.9203,0.0,-84.9203,1915.0797,0.063836,296,19,1915.0797,0.0,0.0,from_high,SOXL3L_jun_high
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.1,20,both,True,1906,0.46705,0.87982,19,15,4,43.0489,0.0,43.0489,2043.0489,0.024915,381,19,2043.0489,0.0,-0.0,from_trough,SOXL3L_jun_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,both,False,6274,0.5717,0.9645,837,551,286,-1480.3426,0.0,-1480.3426,519.6574,0.745508,869,19,519.6574,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.1,20,both,True,1906,0.72385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.010133,1102,19,2094.0367,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.1,20,both,True,1078,0.53062,2.35386,19,19,0,94.0367,0.0,94.0367,2094.0367,0.0,1535,19,2094.0367,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.1,20,both,True,2446,1.12385,1.83695,19,19,0,94.0367,0.0,94.0367,2094.0367,0.003933,648,19,2094.0367,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.1,20,both,True,7892,0.56854,4.04558,19,3,16,-48.4291,0.0,-48.4291,1951.5709,0.034971,7082,19,1951.5709,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.1,20,both,True,5412,0.465,0.9645,19,16,3,51.5469,0.0,51.5469,2051.5469,0.020633,1210,19,2051.5469,0.0,-0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.15,10,none,False,1906,0.46705,0.87982,9,9,0,134.0766,0.0,134.0766,2134.0766,0.026382,0,9,2134.0766,0.0,0.0,from_trough,SOXL3L_jun_trough
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.15,10,none,False,3860,0.80587,0.87982,7,7,0,83.2868,36.7057,119.8905,2119.8905,0.472364,0,9,1683.1848,436.7057,0.0,from_high,SOXL3L_jun_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.15,10,none,False,2446,1.12385,1.83695,9,9,0,134.0766,0.0,134.0766,2134.0766,0.047163,0,9,2134.0766,0.0,0.0,from_high,SOXL3S_jun_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.1,20,both,True,14773,2.17321,4.04558,19,1,18,-62.4257,0.0,-62.4257,1937.5743,0.04625,1079,19,1937.5743,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.1,20,both,True,6274,0.5717,0.9645,19,0,19,-138.9074,0.0,-138.9074,1861.0926,0.072436,869,19,1861.0926,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.15,10,none,False,1906,0.72385,1.83695,9,9,0,134.0766,0.0,134.0766,2134.0766,0.01213,0,9,2134.0766,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.15,10,none,False,1469,1.00171,2.35386,9,9,0,134.0766,0.0,134.0766,2134.0766,0.058623,0,9,2134.0766,0.0,0.0,from_high,SNXX3L_open_high
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.15,10,none,False,1078,0.53062,2.35386,9,9,0,134.0766,0.0,134.0766,2134.0766,0.0,0,9,2134.0766,0.0,0.0,from_trough,SNXX3L_open_trough
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.15,10,none,False,7892,0.56854,4.04558,9,9,0,134.0766,0.0,134.0766,2134.0766,0.101878,0,9,2134.0766,0.0,0.0,from_trough,SNXX3L_aug_trough
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.15,10,none,False,14773,2.17321,4.04558,9,9,0,134.0766,0.0,134.0766,2134.0766,0.119228,0,9,2134.0766,0.0,-0.0,from_high,SNXX3L_aug_high
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.15,10,none,False,6274,0.5717,0.9645,9,9,0,134.0766,0.0,134.0766,2134.0766,0.222335,0,9,2134.0766,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.15,10,none,True,2446,1.12385,1.83695,9,9,0,134.0766,0.0,134.0766,2134.0766,0.047163,0,9,2134.0766,0.0,0.0,from_high,SOXL3S_jun_high
SOXL3S_USDT,SOXL3S_aug_trough,0.0,0.15,10,none,False,5412,0.465,0.9645,9,9,0,134.0766,0.0,134.0766,2134.0766,0.02185,0,9,2134.0766,0.0,0.0,from_trough,SOXL3S_aug_trough
SOXL3L_USDT,SOXL3L_jun_trough,0.0,0.15,10,none,True,1906,0.46705,0.87982,9,9,0,134.0766,0.0,134.0766,2134.0766,0.026382,0,9,2134.0766,0.0,0.0,from_trough,SOXL3L_jun_trough
SNXX3L_USDT,SNXX3L_open_trough,0.0,0.15,10,none,True,1078,0.53062,2.35386,9,9,0,134.0766,0.0,134.0766,2134.0766,0.0,0,9,2134.0766,0.0,0.0,from_trough,SNXX3L_open_trough
SOXL3S_USDT,SOXL3S_jun_trough,0.0,0.15,10,none,True,1906,0.72385,1.83695,9,9,0,134.0766,0.0,134.0766,2134.0766,0.01213,0,9,2134.0766,0.0,0.0,from_trough,SOXL3S_jun_trough
SNXX3L_USDT,SNXX3L_open_high,0.0,0.15,10,none,True,1469,1.00171,2.35386,9,9,0,134.0766,0.0,134.0766,2134.0766,0.058623,0,9,2134.0766,0.0,0.0,from_high,SNXX3L_open_high
SOXL3L_USDT,SOXL3L_jun_high,0.0,0.15,10,none,True,3860,0.80587,0.87982,7,7,0,83.2868,36.7057,119.8905,2119.8905,0.472364,0,9,1683.1848,436.7057,0.0,from_high,SOXL3L_jun_high
SNXX3L_USDT,SNXX3L_aug_high,0.0,0.15,10,none,True,14773,2.17321,4.04558,9,9,0,134.0766,0.0,134.0766,2134.0766,0.119228,0,9,2134.0766,0.0,-0.0,from_high,SNXX3L_aug_high
SNXX3L_USDT,SNXX3L_aug_trough,0.0,0.15,10,none,True,7892,0.56854,4.04558,9,9,0,134.0766,0.0,134.0766,2134.0766,0.101878,0,9,2134.0766,0.0,0.0,from_trough,SNXX3L_aug_trough
SOXL3S_USDT,SOXL3S_aug_high,0.0,0.15,10,none,True,6274,0.5717,0.9645,9,9,0,134.0766,0.0,134.0766,2134.0766,0.222335,0,9,2134.0766,0.0,-0.0,from_high,SOXL3S_aug_high
SOXL3S_USDT,SOXL3S_jun_high,0.0,0.15,10,up,False,2446,1.12385,1.83695,118,118,0,355.9386,-260.2223,95.1883,2095.1883,0.24632,52,9,155.4106,1939.7777,-0.0,from_high,SOXL3S_jun_high
